name,gnd,gender,biography,bibliography
Cron Clara,11727741X,female,"Cron, Clara, (Clara Weise geb. Stock,) geboren den 20. November 1823 in Magdeburg, gestorben den 18. Iuli 1890.","‒ Adelaide. Charakterbild f. erwachs. Mädchen u. f. d. Frauenwelt. 4. Aufl. (Wohlf. Ausg.) 8. (238) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. 1.50 ‒ Auf u. ab. Neue Nov. 3. Aufl. 8. (276) Berlin 1890, Bibliographische Anstalt, A. Warschauer. geb. n 3.– ‒ Dasselbe. 4 Aufl. (Wohlf. Ausg.) (243) 1895. kart. 1.50 ‒ Das Glückskind. Erzählg. f. d. Mädchenwelt. 3. Aufl. 8. (256) Berlin 1889, Neufeld & Henius. geb. n 5.– ‒ Dasselbe. 4. Aufl. (Wohlf. Ausg.) 8. (237) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. n 1.50 ‒ Das Vaterunser in Lebensbildern. 16. (286) Stuttgart 1866, Schmidt & Spring. geb. 3.– ‒ Der Liebling. Erzählg. f. d. Mädchenwelt. 8. (296) Berlin 1887, Neufeld & Henius geb. n 4.– ‒ Dasselbe. 6. Aufl. (Wohlf. Ausg.) 8. (239) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. 1.50 ‒ Der Weg z Glück. Erzählg. f. d. reif. weibl. Iugend. 2. Aufl. 12. (282) Stuttgart 1889, Schmidt & Spring. geb. 4. – ‒ Des Herzens Heimat. Erzählg. f. erwachs. Mädchen u. f. d. Frauenwelt. 3. Aufl. 8. (287) Berlin 1888, Neufeld & Henius. geb. n 5.– ‒ Dasselbe. 4. Aufl. (Wohlf. Ausg.) 8. (239) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. 1.50 ‒ Die Auserwählte. Erzählg. f. d. Mädchenwelt. 8. (202) Berlin 1890, Neufeld & Henius. geb. n 4.– ‒ Dasselbe. (Wohlf. Ausg.) 8. (212) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. 1.50 ‒ Die Erbin von Falkenhof. Erzählg. f. d. Mädchenwelt. 8. (318) Berlin 1889, Neufeld & Henius. geb. 4.– ‒ Dasselbe. (Wohlf. Ausg.) 8. (253) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. n 1.50 ‒ Die Freundinnen. Erzählg. f. d. reif. weibl. Iugend. Neue Folge v. »Eva«. 2. Aufl. 8. (200 m. Illustr.) Leipzig 1887, Spamer. n 3.–; geb. n 5.– ‒ Die Geschwister. Erzählg. f. die Mädchenwelt. 3. Aufl. 8. (308) Berlin 1889, Neufeld & Henius. geb. n 5.–"
Cron Clara,11727741X,female,"Cron, Clara. Dasselbe. 5. Aufl. (Wohlf. Ausg.) 8. (238) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. 1.50","‒ Die Nachbarskinder. (Erzählg. 3. Aufl. 12. (284 m. Titelbild.) Stuttgart 1890, Schmidt & Spring. geb. 4.– ‒ Die Schwestern. 6. Aufl. 12. (276 m. 1 Stahlst.) Ebda. 1892. geb. 4.– ‒ Drei Kränze. Erzählg. 16. (316) Ebda. 1875. geb. 3.– ‒ Echte Kindergeschichten. 2. Aufl. 12. (118 m. 4 L.) Stuttgart 1880, Schmidt & Spring. n 1.50 ‒ Erwachen u. erblühen. Zwei Erzählgn. f. d. Mädchenwelt. Mit der Biographie des Verf. v. E. Ludwig. 8. (261) Berlin 1891, Bibliographische Anstalt, A. Warschauer. geb. in Leinw. n 3.– ‒ Dasselbe. (Wohlf. Ausg.) (239) Ebda. kart. n 1.50 ‒ Eugenie u. ihr Schützling. Erzählg. f. die reifere weibl. Iugend. 2. Ausg. 8. (198 m. H.) Leipzig 1884, Spamer. n 3.–; geb. n 4.50 ‒ Eva od. e. seltsames Vermächtnis. Erzählg. f. d. reifere weibl. Iugend. 2. Aufl. 8. (178) Ebda. 1882. n 3.; geb. n 4.50 ‒ Für Herz n. Geist. Auswahl deutscher Dichtg. f. die Frauenu. Mädchenwelt. 8. (255 m. Abbildgn.) Berlin 1892, Bibliographische Anstalt, A. Warschauer. geb. m. Goldschn. n 7.50 ‒ Goldene Mitte. 2. Aufl. 16. (320) Stuttgart 1874, Schmidt & Spring. geb. n 3.– ‒ Im Hause d. Herrn Geheimrat. Erzählg. f. d. Mädchenwelt. 8. (259) Berlin 1888, Neufeld & Henius. geb. n 4.– ‒ Dasselbe. (Wohlf. Ausg.) 8. (237) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. 1.50 ‒ In der Schule des Lebens. Erzählg. in Briefen. 12. (262) Stuttgart 1876, Schmidt & Spring. geb. 4.50 ‒ Lebensbilder f. Vierzehnjährige. 16. (249) Ebda. 1870. geb. 3.– ‒ Lenora. Erzählg. f. d. Mädchenwelt. 4. Aufl. 12. (244) (1882) 1891, Berlin, Bibliographische Anstalt, A. Warschauer. geb. n 3.– ‒ Dasselbe. (Wohlf. Ausg.) 8. (233) Ebda. 1895. kart. 1.50 ‒ Lenoras Sorgen. Aus Briefen an e. Freundin. Für erwachsene Töchter. 8. (224) Stuttgart 1882, Richter & Kappler. geb. nn 4.50 ‒ Licht u. Schatten aus dem Leben junger Mädchen. 3. Aufl. 12. (332 m. 1 Titelbild.) Stuttgart 1892, Schmidt & Spring. geb. 4.– ‒ Mädchenleben. Ein Tagebuch. 6. Aufl. 12. (266 m. Titelbild.) Ebda. 1890. geb. 4.– ‒ Magdalenens Briefe. 5. Aufl. 12 (323) Ebda. 1889. geb. 4.– ‒ Maria Wernau. Erzählg. f. d. Mädchenwelt. 3. Aufl. 8. (311) Berlin 1891, Bibliographische Anstalt, A. Warschauer. geb. n 3.– ‒ Dasselbe. (Wohlf. Ausg.) 8. (239) Ebda. 1895. kart. 1.50 ‒ Martina u. Gertrud. Erzählg. in Briefen f. erwachsene Töchter. 8. (218) Leipzig 1883, Bredow. n 4.–; geb. n 5.– ‒ Dasselbe. 3. Aufl. (Wohlf. Ausg.) 8. (223) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. 1.50 ‒ Mary. Mädchenspiegel in Briefen. 2. Aufl. 16. (304) Stuttgart 1874, Schmidt & Spring. geb. n 3.– ‒ Prüfungen. 3. Aufl. 8. (284) Ebda. 1888. geb. n 4.– ‒ Regina. Erzählg. f. erwachs. Mädchen u. d. Frauenwelt. 3. Aufl. 8. (320) Berlin 1888, Neufeld & Henius. geb. n 5.50 ‒ Dasselbe. 4. Aufl. (Wohlf. Ausg.) 8. (237) Berlin 1895, Bibliographische Anstalt A. Warschauer., kart. 1.50 ‒ Rosen u. Dornen. Gesammelte Nov. 8. (232) Magdeburg 1873, E. Baensch. n 4.50 ‒ Dasselbe. (Wohlf. Ausg.) 8. (239) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. 1.50 ‒ Schloss Wendsheim. Erzähl. f. erwachs. Mädchen u. f. d. Frauenwelt. 3. Aufl. 8. (384) Berlin 1888, Neufeld & Henius. geb. n 6.– ‒ Dasselbe. 5. Aufl. (Wohlf. Ausg) 8. (250) Berlin 1895, Bibliographische Anstalt, A. Warschauer. kart. 1.50 ‒ Unika. Eine Erzählg. 2. Aufl. 8. (252) Stuttgart 1888, Schmidt & Spring. geb. n 4.– ‒ Wilstedt. Erzählg. in Briefen. 2. Aufl. 8. (226) Ebda. 1882. geb. n 3.– ‒ Zwei Töchter. Erzählg. f. die reif, weibl. Iugend. 2. Aufl. 8. (288) Ebda. 1888. geb. n 4.–"
Stock Clara,11727741X,female,"Stock, Clara, s. Klara Cron.",.
Wesemal Adele,11730834X,female,"Wesemal, Adele, Ps. Hermine Wild, Wien-Währing, Döblingerstrasse 33, geboren im Iahre 1825 in Malines, Belgien. Veröffentlicht Novellen in der »Gartenlaube«, im »Berliner Tageblatt« u.a. (Gestorben.) Werke s. auch Hermine Wild.","‒ Drei Erzählungen aus der Feenwelt. 2 Bde. 8. (302) Wien 1865, Litterar-artistische Anstalt. 2.10"
Wild Hermine,11730834X,female,"Wild, Hermine, Biographie s. Adele Wesemal.","‒ Erzählungen aus der Frauenwelt. 2 Bde. 8. (402) Wien 1865, Litterarisch-artistische Anstalt. 6.– ‒ Sarah. Rom. 2 Bde. 8. (520) Hannover 1872, Kampier. 9.–"
Westkirch Luise,11732065X,female,"*Westkirch, Frl. Luise, Hannover, Klagesmarkt 7 III, geboren am 8. Iuli 1853 in Amsterdam, wo ihr Vater ein grosses Tuchgeschäft betrieb. 1856 kehrte sie mit ihren Eltern nach Deutschland zurück und lebte eine Zeitlang auf den Besitzungen des Vaters in der bayerischen Pfalz. Nach dem frühen Tode desselben zog die Familie 1861 nach Mainz, später nach Wiesbaden, wo L. ihr Examen als Lehrerin ablegte. Seit 1872 lebt L. W. mit ihrer Mutter in Hannover.","‒ Aus dem Hexenkessel der Zeit. Frauenschuld u. Frauengrösse. Rom. 8. (428) Berlin 1894, Verein der Bücherfreunde. 6.–; geb. 7.– ‒ Die Basis der Pyramide u. andere Novellen. 8. (285) Berlin 1891, A. Duncker. 3.– ‒ Ein Familienzwist. Rom. 2 Bde. 8. (386) Freiburg i. B. 1885, Kiepert. 8.– ‒ Dasselbe. Bill. Ausg. Ebda. 1890. 4.– ‒ Ein moderner Märtyrer. Rom. 8. (398) Breslau 1896, E. Trewendt. 6.–; geb. 7.– ‒ Er soll dein Herr sein. Rom. 8. (160) Berlin 1893, Leipzig, Paul List. 2.–; geb. 3.60 ‒ Gretchens Liebhaber. Erzählg. 8. (120) Leipzig 1897, A. Schumann. 1.– ‒ Novellen. 8. (276) Berlin 1893, Leipzig, Paul List. 3.–; geb. 4.50 ‒ Rauch. Sechs Nov. aus dem Alltagsleben. 8. (312) Berlin 1888, A. Duncker. 3.50 ‒ Streber. Rom. 8. (198) Leipzig 1895, P. List. 2.50; geb. 3.50 ‒ Unter dem Eise u. andere Geschichten. 8. (248) Leipzig 1897, Philipp Reclam jun. 3.–; geb. 4.– ‒ Wie Ulrich Urban e. Schatz fand. Erzählg. – Die Vermittlerin. Eine Künstlergeschichte. 8. (124) Leipzig 1897, A. Schumanns Verlag. 1.–"
Widmann Marie,11733958X,female,"Widmann, Marie von, geborne Bönisch, Spalato, wurde am 29. Iuni 1842 zu Olmütz geboren. 1865 vermählte sie sich mit dem Betriebsdirektor der österreichischen Staatsbahnen Zdenko Ritter von Widmann und lebt seit 1887 zu Spalato.",‒ Für zarte Frauenherzen. Gedichte. 1870.
Siedler Johanna,11735967X,female,"*Siedler, Frl. Iohanna, Berlin S., Grimmstrasse 32, wurde am 17. Februar 1835 zu Neustettin geboren, wo ihr Vater, der spätere Hofprediger in Stolp i. P. und Konsistorialrat in Posen, Oberlehrer am dortigen Gymnasium war. Talent für die Dichtung zeigte sich frühzeitig bei I., welche sich dem Berufe einer Erzieherin widmete. Als solche kam sie nach Schlesien in die Familie des Freiherrn von Seidlitz, mit der sie innigst befreundet wurde. Hier entstanden auch mehrere ihrer später gedruckten Erzählungen für die Iugend. Ihr Vater hat inzwischen wegen Kränklichkeit eine Landpfarre in Pommern angenommen und I. kehrte dorthin zurück, um den Vater bei dem Unterricht einer jüngeren Schwester zu unterstützen. Da wurde sie selbst von einer Krankheit heimgesucht, die sie 7 Iahre lang an das Bett fesselte. In dieser Zeit diktierte sie die später erschienenen Arbeiten ihrer Schwester. In der Heilanstalt des bekannten Kräuterdoktors Lampe in Goslar fand sie Heilung und konnte nun wieder ihrem Berufe als Erzieherin leben. 1871 ging sie nach Berlin, wo sie als Sprachlehrerin lebte; die englische Sprache hatte sie schon in der Kindheit von ihrer Mutter, einer geborenen Engländerin, erlernt. Zwanzig Iahre lang war I. S. erste Lehrerin an einer höheren Privat-Mädchenschule, und diese Thätigkeit veranlasste sie zur Herausgabe ihrer englischen Schulbücher. Von ihren Dichtungen sind die meisten von Karl Bohm und A. Breda in Musik gesetzt worden. Im April 1894 zwangen sie Alter und Kränklichkeit, namentlich ein schweres Augenleiden, ihren Beruf als Lehrerin, »die einzige Leidenschaft ihres Lebens«, aufzugeben, und seitdem lebt sie in stiller Zurückgezogenheit. Im März 1896 musste sie noch einmal aus derselben heraustreten, da ihr nach dem Tode ihres früheren Schulvorstehers die Behörden sofort die Leitung der Schule übergaben, welche sie jedoch im Laufe des Iahres 1897 jüngeren Händen übertragen hat.","‒ Barbarossa u. sein Knappe. Sedanfestsp. Selbstverlag 1895. 1.– ‒ Bethlehem. Dichtg. Kassel 1889, I. Weber. 3.15 ‒ Das deutsche Iahr. Berlin 1884, Simrock. ‒ Das Geigerlein. Märchendichtung. Komponiert v. K. Bohm. Breslau 1898, Hainauer. U. d. Presse. ‒ Des Kaisers Ahnfrau. Dichtg. Breslau 1895, Hainauer. 4.05 ‒ Die Bremer Stadt-Musikanten. Komponiert von A. Kugler. Kassel 1898, Weber. U. d. Presse. ‒ Die Schneekönigin. Märchendichtg. Breslau 1885, Hainauer. 4.05 ‒ Ein deutsches Haus im grossen Kriege. Selbstverlag 1890."
Siedler Johanna,11735967X,female,"Siedler, Iohanna. Epheu-Ranken. Novellen u. Erzählgn. für die weibl. Iagend. 8. (291) Berlin 1862, Winckelmann & Söhne. 3.–","‒ Festblumen, Erzählungen, Märchen u. Sagen für Kinder. 8. (346 m. 8 Lith.) Ebda. 1870. 3.50 ‒ Festspiel zur Sedanfeier in Mädchenschulen. 8. (34) Ebda. 1880. –.60 ‒ Germanias Huldigung. Festsp. zu Kaisers Geburtstag für Mädchenschulen. 8. (20) Berlin 1891, Potsdam, A. Stein. –.30; Schulausg. –.20 ‒ Gruss der Städte. Festsp. zu Kaisers Geburtstag für Mädchenschulen. 8. (26) Berlin 1895, L. Oehmigkes Verlag. –.50 ‒ Haideblumen. 4 Erzählgn. für die weibl. Iugend. 8. (210) Berlin 1895, Winckelmann & Söhne. 2. Aufl. geb. 3.– ‒ Hänsel u. Gretel. Märchendichtg. (Textbuch.) 12. Aufl. Breslau 1883, Hainauer. –.20 ‒ History of English literature. For the use of ladies' schools and seminaries. Leitfaden für den Unterricht in der engl. Litteraturgeschichte für höhere Mädchenschulen, Lehrerinnen-Bildungsanstalten u. Fortbildungskurse. 6. Aufl. 8. (114) Würzburg, K. W. Krüger. geb. 1.60 ‒ Königin Luise. Dichtg. (Textbuch.) Kassel 1891, I. Weber. –.20 ‒ Miranda. Novellen u. Erzählgn. für Mädchen. 2. Aufl. 8. (242) Berlin 1860, Winckelmann & Söhne. 2.75 ‒ Readings from the best Engl. authors in poetry and prose. For the use of schools and of private students. 8 (396) Ebda. 1886. 3.– ‒ Seeröslein, die Meerjungfrau. Ein Cyklus von Gesängen u. Deklamation als verbind. Text. Frei nach dem Andersenschen Märchen gedichtet. Für 3 stimm. Chor (2 Sopran u. Alt.) Soli u Pianoforte komponiert von Bohm. Op. 343. Vollständ. Textbuch. 8. (27) Breslau 1894, I. Hainauer. –.30 ‒ Unser Wilhelm. Dichtg. Selbstverlag 1896. 1.– ‒ Wilhelm der Grosse. Dichtg. 4. Aufl. Selbstverlag 1897. 1.–"
Weiss Caroline,11739095X,female,"*Weiss, Frau Caroline, geb. Deutsch, Ps. Caroline Deutsch, Hamburg I, Elbstrasse 4, geboren am 23. Februar 1846 in Namesto, einem kleinen ungarischen Dorfe, als Tochter eines jüdischen Geistlichen, in dessen Hause deutsches Wissen und deutscher Geist gepflegt wurden. Frühzeitig begann Caroline Gedichte und Novellen zu schreiben, die in einem Berliner Blatte Aufnahme fanden. 1870 ging C. nach Berlin als Mitarbeiterin der »Iüdischen Presse«, gleichzeitig machte sie in der Akademie der Lina Morgenstern ihr Lehrerinnenexamen. In der Berliner »Volkszeitung« erschienen mehrere Novellen aus ihrer Feder. 1875 heiratete sie nach Ungarn und zog von da nach Hamburg. In den »Hamburger Nachrichten« sind seit einer Reihe von Iahren von ihr Romane und Novellen, meist Schilderungen aus dem ungarischen Bauernund Bürgerleben, erschienen, von denen einzelne in 30 Zeitungen abgedruckt wurden. Werke s. Caroline Deutsch.",.
Simon Emma,11739470X,female,"Simon, Emma, s. E. Vely.",.
Vely Emma,11739470X,female,"*Vely, Emma, Berlin, Maassenstrasse 14, Tochter eines Hugenottenabkömmlings, des Waffenfabrikanten Couvely, geboren 8. August 1848 zu Braunsfeld bei Wetzlar. Als sie drei Iahre alt war, verlor sie ihren Vater, worauf die Mutter mit den Kindern wieder nach Hannover in ihr Elternhaus übersiedelte. Emma kam später zu einer Tante in Herzberg am Harz. Mit neun Iahren ging sie nach Hannover zurück, um eine höhere Töchterschule zu besuchen. Einem glühenden Wunsche zur Bühne zu gehen, widersetzte sich die Mutter und so wurde sie Erzieherin. Als solche, in einem Forsthause Westfalens, dichtete sie mit neunzehn Iahren ihre erste Novelle, welche in der »Stuttgarter Familienzeitung« unter dem Pseudonym E. Vely, der Halbierung ihres Vatersnamens, zum Abdruck gelangte. Sie vermählte sich in Stuttgart mit dem Verlagsbuchhändler C. F. Simon und lebt verwitwet in Berlin. Für ihr historisches Werk »Herzog Karl von Württemberg und Franziska von Hohenheim« erhielt sie die grosse goldene Medaille für Kunst und Wissenschaft am Bande des Ordens der Württembergischen Krone. Grosse Reisen haben sie nach dem Orient, Amerika und Westindien geführt; in ihrem Salon in Berlin versammelt sie einen Kreis von Berufsgenossen, Künstlern und anderen interessanten Menschen. Ihre einzige Tochter Lolo Vely ist Schauspielerin (s. diese).",.
Vely Emma,11739470X,female,"Vely, Emma Alles wohl an Bord! Rom. 8. (208) Mannheim 1896, I. Bensheimers Verlag. 4.–","‒ Am Strand der Adria. Novellen. 8. (264) Stuttgart 1873, Simon. 4.50 ‒ Assunta. Nov. 2. Aufl. 16. (109) Herzberg a. H. 1880, Simon. geb. 8.– ‒ Auf Irrwegen. Rom. 3 Bde. 2. Aufl. 8. (708) Leipzig 1881, Simon. 12.– ‒ Beim Schnee. Lustsp. in 1 Akt. 8. (42) Herzberg a. H. 1877, Simon. –.75 ‒ Das Fräulein. Rom. in 2 Bdn. 8. (329) Mannheim 1895, I. Bensheimers Verlag. 5.–; geb. 7.– ‒ Das Wieschen. Rom. 8. (258) Ebda. 1894. 5.– ‒ Der Gnadenlöhner. Volksstück. 1888. ‒ Die Erbin des Herzens. Rom. 3 Tle. in 1 Bd. 2. Aufl. 8. (797) Leipzig 1881, Simon. 3.– ‒ Die Kinder der Frau von Bland. Rom. 2 Bde. 8. (495) Herzberg a. H. 1880, Simon. 8.– ‒ Die Wahlverlobten. Rom. 8. (288) Leipzig 1883, Simon. 4.– ‒ Dorfluft. Erzählgn. (Auf der rauhen Alp. Adams zweite Frau. Bärbele. Der Gnadenlöhner.) 2 Bde. 8. (797) Ebda. 1885. 10.– ‒ Drei Generationen. Rom. in 4 Abteilgn. 3 Bde. 8. (888) Ebda. 1882. 13.50 ‒ Eine Walpurgisnacht. Waldmärchen. 16. (55) Stuttgart 1872, Neff. geb. 2.70 ‒ Episoden. Rom. 2 Bde. 8. (590) Leipzig 1884, Simon. 9.– ‒ Gelb-Stern. Rom. 1. Bd. 8. (256) Breslau 1897, Schlesische Buchdruckerei, Kunstu. Verlagsanstalt. 3.–; geb. 4.– ‒ Gratiana. Eine Harzgeschichte. 16. (140) Herzberg a. H. 1879, Simon. 2.50; geb. 3.– ‒ Herodias. Rom. 2 Bde. 8 (480) Leipzig 1883, Simon. 8.– ‒ Herzog Karl von Württemberg u. Franziska von Hohenheim. 3. Aufl. 8. (440) Herzberg a. H. 1877, Simon. 5.–; geb. 6.– ‒ Immaculata. Rom. 8. (147) Breslau 1880, Schottländer. 3.50 ‒ Iosa Dario. Schausp. 1887. ‒ Kämpfe u. Ziele. Rom. 4 Bde. 2. Aufl. 8. (1025) Herzberg a. H. 1879, Simon. 15.– ‒ Kleine Füsse. Rom. 8. (144) Mannheim 1892, I. Bensheimers Verlag. 3.–; geb. 4.– ‒ Leier u. Palette. Geschichten aus dem Dichteru. Künstlerleben. 2. Aufl. 16. (222) Stuttgart 1880, Simon. 3.–; geb. 4.– ‒ Malaria. Rom. 8. (277) Breslau 1890, Schlesische Verlags-Anstalt. 4.50; geb. 5.50 ‒ Medusa. Rom. 8 (265) Ebda. 1895. 3.–; geb. 4.– ‒ Meereswellen. Ein venetian. Märchen. 2. Aufl. 16. (154) Herzberg a. H. 1877, Simon. geb. 3.– ‒ Meute. Rom. 8. (240) Berlin 1896, R. Taendler. 4.– ‒ Schiffbruch. Rom. 8. (260) Leipzig 1885, Simon. 3.– ‒ Sie büsst. Rom. 8. (170) Mannheim 1892, I. Bensheimers Verlag. 3.–; geb. 4.– ‒ Sonnenstrahlen. Ein Märchen. 16. (162) Leipzig 1881, Simon. geb. 1.– ‒ Sport. Rom. 8. (301) Breslau 1888, Schottländer. 4.50; geb. 5.50 ‒ Spottdrossel. Rom. 8. (327) Mannheim 1891, I. Bensheimers Verlag. 4.– ‒ Südlicher Himmel. Novellen. 8. (313) Leipzig 1882, Simon. 5.–; geb. 6.– ‒ Verschneit – verweht. Rom. 8. (192) Herzberg a. H. 1881, Simon. 4.–; geb. 5.– ‒ Wandelbilder aus der Berliner Gesellschaft. 1. Bd. Adams Söhne – Evas Töchter. 8. (303) Breslau 1890, Schottländer. 5.–; geb. 6.– ‒ Wandelbilder von der Landstrasse. 2. Bd. Armenhäusler. 8. (319) Breslau 1893, Schlesische Buchdruckerei, Kunst u. Verlagsanstalt. 4.50; 1. u. 2. 9.50; Einbde. à 1.– ‒ Weggenossen. Nov. 8. (156) Ebda. 1896. –.75; geb. 1.– ‒ Wer sühnt's? Rom. 8. (304) Mannheim 1891, I. Bensheimers Verlag. 4.–"
Vely Emma,11739470X,female,"Vely, Emma. Wolkenteilung. Nov. (Unterwegs u. daheim.) 8. (194) Breslau 1898, Schlesische Buchdruckerei. –.75; geb. 1.– Siehe auch Band II.",.
Simson Anna,11739954X,female,"Simson, Anna. Ferienkolonieen für arme kränkliche Schulkinder. Zweck u. Bedeutg., Vorbereitg., Einrichtg. u. Ausführg., nebst allgemeiner Übersicht aller bish. Leistgn. auf diesem Gebiete. Vortrag. 2. Aufl. 8. (22) Breslau 1881, Koebner. –.30",.
Wirth Bettina,11741199X,female,"*Wirth, Frau Bettina, Wien VI., Dreihufeisengasse 1, am 7. Februar 1849 in München geboren, verlor sie in früher Kindheit ihren Vater, den bekannten Mechaniker Greiner, und kam 1854 mit der Mutter, welche einen Italiener heiratete, nach England und 1864 nach Italien, wo sie sich das Englische und Italienische so vollkommen wie ihre Muttersprache aneignete, was ihr später bei ihrer journalistischen Thätigkeit sehr zu statten kam. 1870 heiratete sie den Nationalökonomen Max Wirth, der damals eidgen. statistischer Direktor in Bern war. Hier schrieb sie ihren ersten Roman »Künstler und Fürstenkind«, der in der »Gartenlaube« erschien, und dem nach der Übersiedelung nach Breslau und Wien eine Anzahl Romane und Novellen folgten, die zwischen 1872 und 1882 in »Über Land und Meer«, der »Heimat«, der »Wiener Illustrierten Zeitung« und anderen Zeitschriften erschienen und von denen einige später in Buchform abgedruckt und auch ins Englische und Italienische übersetzt","‒ Die Stiefgeschwister. Rom. 1877. ‒ Hohe Loose. Rom. 3 Bde. 8. (607) Leipzig 1883, Wartigs Verlag. 8.–; geb. 11.– ‒ Künstler u. Fürstenkind. Nov. 16. (194 m. H.) Stuttgart 1877, Deutsche Verlags-Anstalt. 4.–; geb. m. Goldschn. 6.–"
Petrasch Eugenie,11745754X,female,"Petrasch, Frau Eugenie, geb. Wohlmuth, Wien III, Stubenbastei 1, wurde am 6. Dezember 1860 zu Brünn als Tochter wohlhabender Eltern geboren. 1875 übersiedelten die Eltern nach Wien und E. nahm, ihrem Wunsche entsprechend, dramatischen Unterricht am dortigen Konservatorium. Nach dessen Absolvierung sie am Stadttheater in Leipzig auftrat. Sie erkrankte jedoch bald darauf und musste die Laufbahn aufgeben. In Meran, wo sie Genesung fühlte, begann sie zu schreiben. Es entstanden zwei Novellen, welche Moritz Perles verlegte. Ihr im Verlag von Konegen erschienenes Epos »Freiheitskampf« las sie in verschiedenen Städten vor, diese Vorlesungen fanden so viel Anklang, dass sie dieselben auf verschiedene Städte Europas und Amerikas ausdehnte. 1894 heiratete E. W. in Wien und gründete eine Vortragsschule. Gegenwärtig bekleidet sie die Stelle einer Vortragsmeisterin am Konservatorium in Wien. Ein Werk über den Vortrag aus ihrer Feder wird demnächst im Verlag von Frick in Wien erscheinen. Werke s. E. Wohlmuth.",.
Wohlmuth Eugenie,11745754X,female,"Wohlmuth, Frau Eugenie, Biographie s. Eugenie Petrasch.","‒ Im Freiheitskampfe. Gedicht aus dem serbischen Volksu. Kriegsleben. 8. (63) Wien 1888, Konegen. 1.60 ‒ La Christana. Eine Volksidylle a. d. Grödnerthale. 8. (45) Wien 1884, Perles. 1.60; geb. 2.40 ‒ Was's Moidl erzählt. Aus dem Tiroler Volksleben. 8. (35) Ebda. 1882. 1.50; geb. 2.40"
Spaur Therese,11748170X,female,"Spaur, Gräfin Therese von. Papst Pius IX. Fahrt nach Gaeta. 8. (61) Schaffhausen 1852, Hurter. –.90",.
Knecht Margaretha,11770380X,female,"Knecht, Margaretha. Aus alten u. neuen Tagen. Gedichte. 16. (133) Düsseldorf 1870, Budich. n 1.50",.
Schmieden Else,11772355X,female,"*Schmieden, Else, geb. Robert, Ps. E. Iuncker, geboren den 6. November 1841 in Berlin als Tochter des Rittergutsbesitzers Dr. Kobert und verlebte den grössten Teil ihrer Kinderjahre auf dem Gute ihrer Eltern. Von entscheidendem Einfluss auf ihr geistiges Leben war zunächst ihre Mutter. In Berlin genoss sie an der Wangenheimschen höheren Töchterschule den einflussreichen Unterricht des Professors Otto Lange und des Predigers Sydow. 1860 vermählte sie sich mit Werke s. E. Iuncker.",.
Greyerz Lina,11773781X,female,"*Greyerz, Frl. Lina von, Ps. L. v. G, Carla Grey, Beatus Schwarz und Herbius, Hirschau, Châlet, Höheweg 12, Bern, geboren im Iahre 1840 ist sie die Tochter eines Forstmeisters von G. aus Bern. Sie lebt in Bern und bis zu ihrem im Iahre 1892 eingetretenen Augenleiden war sie als Schriftstellerin sehr fruchtbar. (Hat jetzt die Arbeit wieder aufgenommen.) Sie ist eine Urenkelin des berühmten Georg Forster und dessen Frau Therese Forster, geb. Heyne, späteren Huber. Ihre zahlreichen Novellen, Humoresken, Essays und Gedichte sind nur in Zeitschriften, zum Teil ins Französische übersetzt, und in Broschüren erschienen. L. v. G. gebraucht in ihren Gedichten gerne die sapphische oder asclèpiadische Strophenform. Die Musen mögen ihr einen ständigen Verleger bescheren. Sie verdient es um die Kunst. Das »Berner Tageblatt« veröffentlichte von ihr »Adelante«, die Zeitschrift »Chronique Suisse« »Marcello«.","‒ Auf den Höhen des Gurnigels. Bern, Lang. () 1880. 1.– ‒ Marcello. Freiburg in der Schweiz, Chronique suisse. 1870. 1.–"
Anhuth Clara,11776292X,female,"*Anhuth, Clara, Ps. C. Anhuth, Danzig, wurde am 3. Ianuar 1856 als Tochter des seither verstorbenen Buchhändlers Anhuth in Danzig geboren. Dieselbe eröffnete 1876 in Danzig eine Leihbibliothek, welcher sie bis heute mit Erfolg vorsteht. Ihre kleinen humoristischen Artikel fanden in süddeutschen Blättern Aufnahme. Clara Anhuth schreibt Lustspiele und humoristische Erzählungen.","‒ Lustige Geschichten. 8. (87) Leipzig 1898, R. Maeder. 1.–"
Bamberger Antoinette,11776602X,female,"Bamberger, Antoinette, geb. Sack, geboren in Berlin, gestorben den 29. Mai 1805.",.
