name,gnd,gender,biography,bibliography
Paoli Betty,10692981X,female,"Paoli, Betty. Iulie Rettich. 1866.","‒ Lyrisches und Episches. 16. (231) Budapest 1855, Heckenast. geb. m. Goldschn. n 4.– ‒ Nach dem Gewitter. 2. Aufl. 12. (284) Pressburg 1850, G. Heckenast Nachfolger R. Drodtleff. ‒ Neue Gedichte. 2. Aufl. 12. (282) Budapest 1856, Heckenast. n 3.– ‒ Neueste Gedichte. 8. (241) Wien 1870, Gerolds Sohn. 4.– ‒ Romancero. Gedichte. 8. (205) Leipzig 1845, Pressburg, G. Heckenast Nachfolger R. Drodtleff. ‒ Wiens Gemälde-Galerieen in ihrer kunsthistorischen Bedeutung. 8. (268) Wien 1865, Gerolds Sohn. n 3.–; geb. n 4.–"
Oehmke Henny,108976863X,female,"*Oehmke, Frau Henny, geb. Krollmann, Berlin SW., Teltowerstrasse 27. Am 23. September 1857 in Oldenburg als einzige Tochter musikliebender Eltern geboren, erhielt sie bereits im 5. Iahre Klavierunterricht. Der frühe Tod beider Eltern machte allen hochstrebenden Plänen von Künstlerehren und -Freuden ein Ende 1. Schwarz u. rosig. Die Erbschaft der Tante. (56) 1889. 2. Eva Normann. (80) 1891. 3. Unter Blumen u. anderes. (59) 1894. 4. Aus unsern Tagen. (72) 1896. Bd. I u. II sind vergriffen.","‒ Allein durchs Leben. Novellen. Berlin 1898, Verlag des christlichen Zeitschriftenvereins. ‒ Frau Magdalena. Rom. Berlin 1898, Rudolf Mosse. ‒ Im Bannkreis der Pflicht. Rom. Mannheim 1898, Bensheimer. U. d. Presse. ‒ Novellen. 1.–4. Bd. In Stolzescher Stenographie hrsg. von G. O. 8. Berlin G. Oehmke. à 1.–; geb. à nn 1.50 ‒ Vier Novellen. Breslau 1898, S. Schottländers Novellenbibliothek »Unterwegs und Daheim«. U. d. Presse."
Weiss Sidonie,110981321X,female,"Weiss, Frau Sidonie, Ps. K. Hainzendorf, Pressburg, Kisfaludygasse 22 I, wurde am 11. Mai 1849 zu Lugos in Ungarn geboren und heiratete 1870 den Professor der deutschen Sprache und Litteratur Karl Weiss (Ps. Karl Schrattenthal), den verdienstvollen litterarischen Pathen vieler Dichterinnen. Sie schreibt Feuilletons,",.
Epheuranken ,112315872X,female,"Epheuranken, die beiden. Ein Märchen v. d. Verf. der »Waise«. 16. (35) Mitau 1860, Lucas. –.80",.
Oppenheim Ida,112315872X,female,"*Oppenheim, Frau Ida, Berlin, Hagelsbergerstrasse 16 II, wurde am 28. August 1865 zu Eibenschütz in Mähren, als zweite Tochter des Geistlichen, Doktor Ioachim Oppenheim, geboren. Sie genoss ihre Ausbildung in Thorn, Westpreussen, wohin ihr Vater als Seelsorger berufen ward, machte in ihrem 19. Iahre das Examen für höhere","‒ Dornenwege. 3 Erzählgn. 16. (130) Prag 1897, Brandeis. 0.20 ‒ Epheuranken. Erzählg. aus dem jüd. Leben. 8. (240) Thorn 1889, C. E. Schwartz. n 2.40"
Eysell-Kilburger Clara,112755025X,female,"Eysell-Kilburger, Clara. Gute Kameraden. Das weisse Kleid. Frau Hedwig. Im Sonnenschein. Illusion perdue. Die Ichform. Nov. 12. (128) Berlin 1897, H. Hillger. –.20; geb. –.40 Biographie u. weitere Werke s. Band I.","‒ In Seeleneinsamkeit. Gedichte. 8. (99) Erfurt 1898, Ed. Moos. 2.–; geb. 3.– ‒ Tintentropfen. 200 Aphorismen. 8. (85) Ebda. 1898. 1.–; geb. 2.–"
Kronoff Frida,113081517X,female,"Kronoff, Frida v. Tausendschön. Orig. Märchen v. F. v. K. Duisburg 1897, Steinkamp.","‒ Von allen Übeln das kleinste. Posse in 1 Aufz. Leipzig, Ph. Reclam jr. n –.20 ‒ Von Feen u. Zwergen. Ein Märchenstrauss für die Kinderstube. 4. (48 m. Illustr.) Stuttgart 1890, W. Nitzschke. n 2.– ‒ Weihnachtsbilderbuch. Bilder u. Geschichten v. H. Weinert u. F. v. K. 8. Duisburg 1896, I. A. Steinkamp. ‒ Weihnachtsfreuden. Stuttgart 1890, W. Nietzscke. ‒ Zapfen-Heini. 16. (16) Stuttgart 1894, Christliches Verlags-Haus. –.05 ‒ Zum alten Klang ein neuer Sang. Bilder, Geschichten u. Verse v. F. v. K. Duisburg 1897, Steinkamp."
Walter Karoline,113351586X,female,"Walter, Karoline, (F. Walter). Gedichte. Aus d. Nachl. der Verstorbenen. Gesam. v. Karoline Walter. 12. (VIII, 87) Troppau 1893, Zenker. 2.–",.
Lortsch Franziska,11367645X,female,"*Lortsch, Frau Franziska, geb. Runtzler, Ps. F. Leoni, Libau, Kurland, am 6. Oktober 1844 in Durben in Kurland, als Tochter des dortigen evangelischen Predigers geboren, wirkte längere Zeit als Musikund Sprachlehrerin an verschiedenen Orten und vermählte sich im Iahre 1873 mit dem Ältermann der Bürgerschaft grosser Gilde, Alfred Lortsch, in Libau in Kurland. Sie hat zahlreiche Übersetzungswerke aus dem Russischen und Englischen, wie auch Originalarbeiten unter dem Pseudonym F. Leoni herausgegeben. Novellistische Arbeiten von ihr sind in verschiedenen Zeitungen und Zeitschriften erschienen. Werke s. F. Leoni.",.
Jonas Sophie,113893271X,female,"Ionas, Sophie. Sagen des Altertums, Kindern erzählt. 8. (125) Gotha 1890, F. A. Perthes. geb. n 2.80",.
Reichenau Auguste,113950956X,female,"Reichenau, Auguste von, Biebrich a. Rh., geboren zu Dillenburg in Hessen-Nassau am 4. Mai 1843, gestorben am 3. Iuni 1890 in Biebrich a. Rh.","‒ Der neue Bursche. Dramatisches Genrebild in 1 Akt. 8. (14) Berlin 1885, Lassar. à n 1.– ‒ Dramatische Genre-Bilder. Der neue Bursche. Rosenketten. Gastfreundschaft. 8. (40) Ebda. 1885. n 2.– ‒ Gastfreundschaft. Dramatisches Genrebild in 1 Akt. 8. (12) Ebda. 1885. à n 1.– ‒ Gedichte u. Übersetzungen. 8. (216) Frankfurt a. M. 1885, Mahlau & Waldschmidt. n 4.–; geb. m. Goldschn. n 5.– ‒ Rosenketten. Dramatisches Genrebild in 1 Akt. 8. (14) Berlin 1885, Lassar. à n 1.–"
Neumann Elise,114106717X,female,"*Neumann, Elise, Ps. Lisa v. d. Mark, Leipzig, Inselstrasse 26, geboren am 8. Ianuar 1863 in Strasburg i. U., schreibt Feuilletons und ist Mitredakteurin der Zeitschrift »Von Haus zu Haus« in Leipzig.",.
Robolsky Antonie,114306707X,female,"*Robolsky, Frl. Antonie, Ps. Else v. Rauch, Berlin, Steinmetzstrasse 23 II, 1852 in Perleberg geboren, war ihr Vater Dr. H. R. dort Oberlehrer an der Realschule. Dieser war auch Schriftsteller und als Verfasser vieler Bismarckschriften und sprachwissenschaftlicher Werke bekannt. Ihre Kinderjahre hat sie in Stettin, Breslau, Berlin verlebt und 1871 ihr Examen als Lehrerin für höhere Töchterschulen in Potsdam gemacht. 25 Iahre ist sie dann als Erzieherin in verschiedenen Familien der Provinz Sachsen thätig gewesen. Gleich ihrer Schwester, Katharina R. (siehe diese), vom Erbübel der Familie, der Schwerhörigkeit erfasst, hat sie ihren Beruf aufgeben müssen und ist 1896 nach Berlin gekommen, in der Absicht, mit der Feder zu erwerben und ihre Sprachkenntnisse im Französischen, Englischen, Italienischen und Spanischen durch Übersetzen zu verwerten. Einzelne kleine Aufsätze sind verschiedentlich veröffentlicht. Werke s. Else von Rauch.","‒ Vocabulaire systématique. Guide de conversation française. 4. Aufl. 12. (90) Leipzig 1882, Renger. n 1.–"
Salzmann Marianne,114940566X,female,"*Salzmann, Frl. Marianne, Gotha, Friedrich-Iakobstrasse 3, in Gotha geboren, wo ihr Vater Steuerbeamter war, verlebte sie mit einem Bruder in einfachen Verhältnissen eine glückliche Kindheit. Schon als Kind hatte sie sich vorgenommen, Lehrerin zu werden, und je reifer sie wurde, desto begehrenswerter erschien ihr ein Beruf, der die eigne Weiterbildung und den Umgang mit lerneifriger Iugend als Pflicht fordert. Aus den Beobachtungen im Verkehr mit jungen Mädchen, aus eigner Erfahrung und Erinnerung und aus freier Erfindung heraus sind ihre drei Iugendschriften entstanden. M. S. ist Lehrerin am Herzogin Marien-Institute.","‒ Flügge Waldvögel. (199) Gotha 1898, F. A. Perthes. geb. 3.– ‒ Im Thüringer Forsthaus. 8. (275 m. 3 Bildern) Ebda. 1895. geb. 3.– ‒ Veronika vom Berge. Eine Geschichte aus dem letzten Iahrzehnt des 30jährigen Krieges. 8. (171 m. 2 Bildern) Ebda. 1897. geb. n 3.–"
Verena Sophie,115461672X,female,"Verena, Sophie, Ps. für Sophie Alberti, geboren den 5. August 1826 zu Potsdam, gestorben den 15. August 1892. Inhalt: 1. Kunst u. Liebe. – Ein stolzes Herz. – Es ist nicht richtig. – Onkel Albrecht. (344) – 2. Marie-Anne. – Am Meer. – Frau Elisabeth. – Eine dunkle That. – Herzenswechsel. (339) – 3. Nach Italien. – Die ersten Veilchen. – »Ich weiss, dass mein Erlöser lebt.« – Zu spät. (360)","‒ Altes und neues. Vov. u. Erzählgn. (Im Hafen. – Namenlos. – Nur bürgerlich. – Königin der Nacht.) 8. (267) Berlin 1879, H. W. Müller. 4.– ‒ Aus allen Kreisen. Erzählgn. u. Nov. 3 Bde. 8. Berlin 1873, Ianke. 13.50 ‒ Aus der Pension. Briefe e. Fünfzehnjährigen an e. Siebzehnjährige. Frei n. d. Engl. d. H. Mayhew. 4. Aufl. 8. (182 m. H.) Berlin 1879, H. W. Müller. geb. 4.– ‒ Daheim und draussen. Erzählg. für junge Mädchen. 8. (245) Ebda. 1891. geb. 4.– ‒ Der Frauen Königreich. Eine Liebesgeschichte v. d. Verf. v. »Iohn Halifax«. Aus dem Engl. 4 Bde. 8. (898) Berlin 1869, Ianke. 7.– ‒ Ein Sohn des Südens. Rom. 2. Aufl. 8. (277) Berlin 1879, H. W. Müller. 4.– ‒ Else. Nov. 8. (227) Berlin 1856, A. Duncker. 3.40 ‒ Gedankenvoll. Aussprüche v. Dichtern u. Denkern. 2. Aufl. 12. (232 m. Illustr.) Berlin 1893, H. W. Müller. geb. m. Goldschn. 3.– ‒ Herrin und Dienerin. Eine Erzählg. aus dem häusl. Leben v. der Verf. v. »Iohn Halifax«. Aus d. Engl. 2 Bde. 2. Aufl. 8. (551) Leipzig 1878, E. I. Günther. 6.– ‒ In der Weihnachtszeit. Eine Erzählg. für die Iugend. 2. Aufl. 8. (144) Düsseldorf 1887, F. Bagel. kart. 1.– ‒ Iohn Halifax, Gentleman. Aus dem Engl. d. Mrs. Craik (Miss Mulock). Autoris. Ausg. 3. Aufl. 2 Bde. 8. (937) Berlin 1894, Borstell & Reimarus. 6.–; geb. 8.– ‒ Lebende Blumen. Erzählg. für junge Mädchen. 3. Aufl. 12. (314 m. 5 H.) Berlin 1891, H. W. Müller. geb. m. Goldschn. 3.– ‒ Leben um Leben. Rom. aus dem Engl. 3 Bde. 2. Aufl. 1877. ‒ Photographieen des Herzens. Nov. u. Erzählgn. 3 Bde. 16. (771) Berlin 1863, Ianke. 6.– ‒ Über alles die Pflicht. Rom. 3 Bde. 8. (812) Berlin 1870, Ianke. 12.– ‒ Von allen Zweigen. Neuere lyr. Dichtgn., ausgewählt. 3. Aufl. 12. (275 m. 16 H.) Berlin 1891, H. W. Müller. geb. m. Goldschn. 3.–"
Meixner Auguste,115669342X,female,"Meixner, Auguste. Aus bewegter Iugendzeit. Sechs Erzählgn. f. Kinder von 8 bis 12 Iahren. 8 (176 m. Illustr.) München 1888, Stroefer. geb. n 3.–","‒ Frisches Grün. 6 Erzählgn. f. die Iugend. 8. (164 m. 6 Illustr.) Ebda. 1889. geb. n 3.– ‒ Im Zwielicht. Erzählgn., Märchen u. Reime. 8. (32 m. z. Tl. farb. Abbildgn.) Nürnberg 1893, Th. Stroefer. kart. n 1.50 ‒ Kleine u. grosse Freunde. Erzählgn. u. Verse. 4. (32 m. Illustr.) München 1889, Stroefer. geb. n 1.– ‒ Was ihr wollt! Erzählgn. u. Reime. 8. (32 ra. z Tl farb. Illustr.) München 1892, Nürnberg, Th. Stroefer. kart. n 1.50"
R. Agnes,115753130X,female,"R., Agnes, Biographie s. Agnes Schlingmann. Weitere Werke s. Agnes Rättig.","‒ Gedichte. 8. (167) Berlin 1851, Veit & Co. 3.–"
Rättig Agnes,115753130X,female,"Rättig, Agnes, Biographie s. Agnes Schlingmann.","‒ Das Recht der Tiere. Berliner Mitteilgn. im Lichte des Tierschutzes. 8. (32) Hannover 1884, Schmorl & v. Seefeld Nachfolger. n –.50 ‒ Kassandra. Episch-lyrisches Gedicht. 16. (224) Berlin 1871, Fest. n 3.–"
Schlingmann Agnes,115753130X,female,"Schlingmann, Frau Agnes, Ps. Agnes R. und Agnes Rättig, Berlin W., Pallasstrasse 6, geboren am 22. Oktober 1831 zu Königsberg, in Preussen, als die Tochter des Regierungsschulrats Rättig, ist die Gattin des Schriftstellers und Redakteurs des »Berliner Tageblatts« und der »Deutschen Lesehalle« R. Schlingmann in Berlin. Ihr Werk »Das Recht der Thiere« ist in 3 Auflagen erschienen. Frau A. Sch. hat episch-lyrische Gedichte veröffentlicht. Ihr erstes Werk »Gedichte«, welches unter dem Ps. Agnes R. erschien, wurde zum Besten der Witwen und Waisen in Schleswig-Holstein herausgegeben. »Kassandra«, ein episch-lyrisches Gedicht, erschien 1871 im Verlag von Reinhold Schlingmann. Werke s. Agnes Rättig und Agnes R.",.
Lindemann Henriette Sophie,115830966X,female,"*Lindemann, Frau Henriette Sophie, geb. Schmidt, Ps. Henr. Schmidt, Neu Ulm, Marienstrasse 14, ist am 16. März 1830 zu Ulm geboren. Als sie kaum das 3. Iahr zurückgelegt hatte, kam sie an den Bodensee, wo ihre Eltern ein Landgut gekauft hatten. Die Schönheit der Natur und das stille Landleben weckten frühe in dem Kinde poetische Gefühle. An ihrem 9. Geburtstage schrieb sie für den Vater das erste Gedicht. Die Eltern zogen 1849 nach Friedrichshafen, wo sie als die älteste Tochter, in Haus, Garten, wie im kaufmännischen Geschäfte mit den Geschwistern reichlich beschäftigt war. Sie schrieb aber in ruhigen Stunden doch kleine Gedichte, einzelne erschienen unter dem Namen »Sophie« in öffentlichen Blättern. Im Iahre 1859 vermählte sie sich mit Ferdinand Lindemann, Besitzer der Wohlerischen Buchhandlung in Ulm. Trotz Erfüllung grosser, häuslicher Pflichten, drängte sie es immer wieder zu kleinen poetischen Arbeiten, auch schrieb sie für ihre beiden angetretenen Töchter kleine Theaterstücke, die im Iahre 1895 bei Ed. Bloch in Berlin erschienen. Die Verheiratung der Töchter und der bald darauf erfolgte Tod ihres Gatten, drängte sie, in litterarischen Arbeiten Trost zu suchen. Im Iahre 1885 war in den Iugendblättern von Weitbrecht ihre erste Erzählung veröffentlicht. In demselben Iahre erschien das Buch: »Der Grossmutter Erzählungen«, das nach kurzer Zeit die 2. Auflage hatte, dem zahlreiche Werke s. Henriette Schmidt.",.
Hobe Auguste Luise Therese,115832457X,female,"□Hobe, Frl. Therese Luise Auguste von, Ps. T. von Rotschütz, Berlin SW., Oranienstrasse 104, geboren am 15. April 1837 in Merseburg. Werke s. T. v. Rotschütz.",.
Lévien Ilse,11600987X,female,"*Lévien, Ilse, ist der bürgerliche Name der Schriftstellerin, Ilse Frapan, Zürich V, Ringstrasse 9. Geboren den 3. Februar 1852 in Hamburg, entstammt sie einer französischen Hugenottenfamilie Lévien. Sie wuchs unter günstigen Lebensverhältnissen eines gebildeten Hauses auf, gehörte eine Zeitlang einer Mittelschule als Lehrerin an, machte dann Reisen durch Deutschland, Schottland, die Schweiz und Norditalien und Hess sich 1884 in Stuttgart nieder. Hier trug Fr. Th. Vischer durch seine Vorlesungen und persönlichen Verkehr mit I. L. viel zu ihrer Bildung bei; ihrer Verehrung für ihn hat sie in den »Vischer-Erinnerungen, Äusserungen und Worte« Ausdruck gegeben. Vom Herbst 1888 bis 1890 lebte sie in München, dann in Hamburg, gegenwärtig lebt sie in Zürich, wo sie Naturwissenschaft studiert hat, als Mitarbeiterin der »Deutschen Rundschau« und anderer Zeitschriften. Werke s. Ilse Frapan.",.
Pappritz Anna,11603162X,female,"*Pappritz, Frl. Anna, Berlin W., Schöneberger Ufer 38 II., am 9. Mai 1861 auf dem Rittergute Radach bei Drossen, Mark Brandenburg geboren, verlebte sie als einzige Tochter eines Ritterschaftsrates ihre Iugend in ländlicher Zurückgezogenheit. Ihre Erziehung wurde durch Erzieherinnen und den Ortspfarrer geleitet. Nach dem Tode des Vaters zog A. 1884 mit der Mutter nach Berlin. Ein Hüftleiden, welches sie sich einige Iahre vorher durch einen Fall zugezogen, hinderte sie, in dem geselligen Leben und Treiben der Grossstadt unterzugehen, sondern lenkte ihren Sinn auf das ernste Studium, der Geschichte, wie des modernen Lebens. Nach ihrer Heilung ging ihr Lieblingswunsch in Erfüllung, auf grösseren Reisen Weltund Menschenkenntnisse zu erweitern, um dieselben in ihren Arbeiten zu verwerten.","‒ Aus den Bergen Tirols. 4 Nov. 2. Aufl. 8. (168) Berlin 1894, M. Rüger. n 2.50; geb. n 3.60 ‒ Die Wahrheit. Nov. 8. (55 m. Bildnis) Lübeck 1897, Verlag der Novellen-Bibliothek. n 1.–"
Pappritz Anna,11603162X,female,"Pappritz, Anna. Freundschaft zwischen Mann und Weib. Rom. 8. (200) M.-Gladbach 1898, A. Ecker. U. d. Presse.","‒ Vorurteile. Zeitrom. aus dem märkischen Gesellschaftsleben. 2 Tle. in 1 Bd. 2. Aufl. 8. (468) Berlin 1894, M. Rüger. n 5.–; geb. n 6.–"
Max Hero,11609494X,female,"Max, Hero s. Eva Hermine Peter.",.
Peter Hermine Eva,11609494X,female,"*Peter, Frl. Eva Hermine, Ps. Hero Max, Freiburg i. B., Schwimmbadstrasse 20 I, geboren am 26. Februar 1863 in Meiningen, schreibt sie Poesien, Skizzen, Dramen.",‒ Das Buch Eros. Gedichte. 1894.
Beaulieu Gertraut,11609835X,female,"*Beaulieu, Gertraut Châles de, Ps. G. v. Beaulieu, Charlottenburg, Goethestrasse 7, entstammt einer französischen Emigrantenfamilie, Tochter eines Geheimen Oberjustizrats zu Berlin, geboren am 17. März 1846 zu Frankfurt a. O. Sie verbrachte lange Zeit auf Reisen und besuchte u.a. Italien, Griechenland, Spanien, Frankreich, Dänemark, Holland und Belgien, schriftstellerisch thätig war sie anfangs als Übersetzerin von Korrespondenzen ins Englische für den »Melbourne Argus« in Australien, die »Hour« in London. Schrieb für den »Capitan Fracassa«, Zeitung in Rom; dann redigierte sie 4 1/ 2 Iahr hindurch selbständig »Das humoristische Deutschland«, jetzt korrespondiert sie für das »Dagblad van Zuid-Holland en's Gravenhage«. Sie schrieb für »Westermanns Monatshefte« Reiseskizzen, ferner Skizzen, Novellen, Feuilletons für die »Nationalzeitung«, die »Vossische Zeitung«, »Zukunft«, »Über Land und Meer«, »Deutsche Revue«, »Illustrierte Zeitung« in Leipzig, »Kölnische Zeitung« u.a.m.","‒ Das weibliche Berlin. Bilder aus dem heutigen sozialen Leben. 8. (149) Berlin 1891, S. Fischer. 1.50, geb. 2.50 ‒ Langes Haar, krauser Sinn. Nov. 8. (340) Breslau 1887, Schlesische Verlags-Anstalt S. Schottländer. 4.50, geb. 5.50 ‒ Leibeigen. Nov. 8. (277) Dresden 1889, E. Pierson. n 3.–, geb. n 4.– ‒ Neu-Berlin. Was Frau Guticke in der Hauptstadt erlebt. Humoresken. Breslau 1890, Schlesische Verlagsanstalt S. Schottländer. n 4.–, geb. n 5.– ‒ Sein Bruder. Berlin 1897, S. Fischer. Zur Zeit u. d. Presse. ‒ Spanische Frühlingstage. Eine Wanderung auf der iberischen Halbinsel. 8. (344) Leipzig 1885, Hoffmann & Ohnstein 3.–"
Beaulieu Gertraut,11609835X,female,"Beaulieu, Gertraut Châles de, Biographie und Werke s. Band I.","‒ Des Doktors Dilemma. Rom. Aus dem Englischen d. Hesba Stretton von G. Ch. de Beaulieu. 4 Bde. 8. (875) Leipzig 1875, Dege. 16.–"
Beaulieu Getraut,11609835X,female,"*Beaulieu, Gertraut Châles de, Ps. G. v. Beaulieu, Charlottenburg, Goethestrasse 7, entstammt einer französischen Emigrantenfamilie, Tochter eines Geheimen Oberjustizrats zu Berlin, geboren am 17. März 1846 zu Frankfurt a. O. Sie verbrachte lange Zeit auf Reisen und besuchte u.a. Italien, Griechenland, Spanien, Frankreich, Dänemark, Holland und Belgien, schriftstellerisch thätig war sie anfangs als Übersetzerin von Korrespondenzen ins Englische für den »Melbourne Argus« in Australien, die »Hour« in London. Schrieb für den »Capitan Fracassa«, Zeitung in Rom; dann redigierte sie 4 1/ 2 Iahr hindurch selbständig »Das humoristische Deutschland«, jetzt korrespondiert sie für das »Dagblad van Zuid-Holland en's Gravenhage«. Sie schrieb für »Westermanns Monatshefte« Reiseskizzen, ferner Skizzen, Novellen, Feuilletons für die »Nationalzeitung«, die »Vossische Zeitung«, »Zukunft«, »Über Land und Meer«, »Deutsche Revue«, »Illustrierte Zeitung« in Leipzig, »Kölnische Zeitung« u.a.m.","‒ Das weibliche Berlin. Bilder aus dem heutigen sozialen Leben. 8. (149) Berlin 1891, S. Fischer. 1.50, geb. 2.50 ‒ Langes Haar, krauser Sinn. Nov. 8. (340) Breslau 1887, Schlesische Verlags-Anstalt S. Schottländer. 4.50, geb. 5.50 ‒ Leibeigen. Nov. 8. (277) Dresden 1889, E. Pierson. n 3.–, geb. n 4.– ‒ Neu-Berlin. Was Frau Guticke in der Hauptstadt erlebt. Humoresken. Breslau 1890, Schlesische Verlagsanstalt S. Schottländer. n 4.–, geb. n 5.– ‒ Sein Bruder. Berlin 1897, S. Fischer. Zur Zeit u. d. Presse. ‒ Spanische Frühlingstage. Eine Wanderung auf der iberischen Halbinsel. 8. (344) Leipzig 1885, Hoffmann & Ohnstein 3.–"
Beaulieu Getraut,11609835X,female,"Beaulieu, Gertraut Châles de, Biographie und Werke s. Band I.","‒ Des Doktors Dilemma. Rom. Aus dem Englischen d. Hesba Stretton von G. Ch. de Beaulieu. 4 Bde. 8. (875) Leipzig 1875, Dege. 16.–"
Bog Marie,116146901X,female,"Bog, Marie. Praktisches Kochbuch für die bürgerl. Küche. 4. Aufl. 1894. 8. (355) 5. Aufl. 1897, Berlin, Rud. Mosse. geb. 3.–",.
Engelhardt-Schnellenstein Helene,11614730X,female,"Engelhardt-Schnellenstein, Helene Baronesse, Biographie s. Helene Papst.","‒ Eine Hochzeitsreise u. Gedichte vermischten Inhalts. 8. (169) Stuttgart 1882, Metzlers Verlag. geb. n 3.20 ‒ Im Windesrauschen. Epische Dichtgn. 8. (137) Grossenhain 1890, Baumert & Ronge. n 1.50; geb. n 2.50"
Engelhardt-Schnellenstein Helene,11614730X,female,"Engelhardt-Schnellenstein, Helene. Morgenrot. Iugendlieder. 8. (308) Stuttgart 1870, Bonz & Co. 3.–","‒ Normannische Balladen. 2. Aufl. 8. (79) Stuttgart 1884, Metzlers Verlag. geb. m. Silberschn. n 2.80 ‒ Wein-Album. Gedichte. 2. Aufl. 8. (70) Leipzig 1881, Breitkopf & Härtel. n 2.–; geb. nn 3.–"
Papst Helene,11614730X,female,"*Papst, Frau Helene, Mädchenund Schriftstellername Helene Baronin v. Engelhardt-Schnellenstein, London, wurde am 21. August (2. September n. St.) 1850 auf dem Rittergute Wileiki in Litauen als die Tochter des Rittergutsbesitzers Alphons v. E. geboren. H. verlebte eine glückliche Iugendzeit. Bis zum 12. Iahre wurde sie von einer Hauslehrerin unterrichtet, dann kam sie in die öffentliche Schule einer nahe gelegenen kurischen Stadt und im 14. Iahre in ein Institut nach Mitau. Hier übersetzte sie die Epen der russischen Dichter Puschkin und Lermontoff, wie auch lettische Volkslieder, französische und englische Dichtungen ins Deutsche. Sie trieb privatim das Studium der lateinischen Sprache, worin sie während eines einjährigen Aufenthaltes in Stuttgart geregelten Unterricht nahm. Seit 1810 lebte die Familie in Riga, wo sich H. vorwiegend der Musik widmete. 1872 raubte ihr eine Epidemie zwei Schwestern und den Vater. Sie selbst wurde infolge der Krankenpflege sehr leidend. Nach wieder erlangter Gesundheit dehnte sie ihre Studien auch auf die griechische Sprache aus. 1876 heiratete sie ihren Musiklehrer Papst, der in Riga eine Hochschule für Musik gründete, doch gab Papst schon 1878 sein Institut auf, um sich auf Konzertreisen, auf welchen ihn seine Frau begleitete, und Herausgabe seiner musikalischen Kompositionen zu beschränken. Nach 10 jährigem Aufenthalte in Melbourne, Australien, verlegten sie ihren Wohnsitz nach London. Werke s. Helene v. Engelhardt-Schnellenstein.",.
Dohmke Julie,11617093X,female,"*Dohmke, Frau Professor Iulie, Leipzig, Königstrasse 19, Witwe des ehemaligen Professors Dohmke am Nicolai-Gymnasium in Leipzig und gegenwärtig Herausgeberin von Chr. Oesers Briefen, welches Werk jetzt in der 25. Auflage vorliegt. u. F. Hoffmann. Lebensbilder. Erzählgn. f. d. Iugend. 12. (192 m. kol. L.) Leipzig 1886, Berndt. n 2.25","‒ Chr. Oesers Briefe an eine Iungfrau über die Hauptgegenstände der Ästhetik. Ein Weihegeschenk für Frauen u. Iungfrauen. 25. Aufl. 8. (622 m. 16 Stahlstichen u. zahlreichen H.) Leipzig 1892, Friedr. Brandstetter. 7.–; geb. 9.50 ‒ Esther. (Red as a rose is she.) Rom. Von Miss Rhoda Broughton. Aus dem Engl. übers. 3 Bde. 8. (645) Leipzig 1875, E. I. Günther. n 7.50 ‒ Frauenliebe u. Dichterleben. 2. Aufl. 1874. ‒ Liebesgrüsse. Blumen aus dem Garten der Poesie gesammelt Mit 72 Illustr. in H. nach Zchgn. v. I. G. Füllhaas. 8. (190) Leipzig 1882, Brandstetter. geb. m. Goldschn. n 4.50 ‒ Wie eine Blume erblüht. (Cometh up as a flower.) Rom. Von Rhoda Broughton. Aus dem Engl. übers. 3 Bde. 8. (565) Leipzig 1877, Berlin, Nicolais Sort. n 6.–"
Kind Friederike Roswitha,11617207X,female,"Kind, Friederike Roswitha, geboren am 7. August 1814 zu Dresden, gestorben in Leipzig am 4. November 1843.",.
